id,hotel_name,address,Latitude,Longitude,price_range,関連サイト,charger_type,charger_count,出力,最大電流値,種別,充電課金,駐車料金,連絡・申込,事前予約,メーカー,認証,備考,image_url,affiliate_url,lat_lng
1503,ホテルマイステイズ羽田  /  アイコニア･ホスピタリティ(株),東京都大田区羽田5-1-13,35.5508077,139.7490813,"3,091円～（消費税込3,400円～）",https://www.mystays.com/hotel-mystays-haneda-tokyo/,普通,2台,6kW,30A,ポール型ケーブル付き,有料,有料,必要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=147074,https://travel.rakuten.co.jp/HOTEL/147074/147074.html,"35.5508077,35.5508077"
1504,ホテルマイステイズ亀戸 (P2)  /  アイコニア･ホスピタリティ(株),東京都江東区亀戸6-7-8,35.695734,139.828059,,https://www.mystays.com/hotel-mystays-kameido-tokyo/,普通,1台,6kW,30A,ポール型ケーブル付き,有料,有料,必要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",,,"35.695734,35.695734"
1505,ホテルマイステイズ亀戸 (P1)  /  アイコニア･ホスピタリティ(株),東京都江東区亀戸6-32-1,35.6943341,139.8287013,"2,455円〜（消費税込2,700円〜）",https://www.mystays.com/hotel-mystays-kameido-tokyo/,普通,1台,6kW,30A,ポール型ケーブル付き,有料,有料,必要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=16330,https://travel.rakuten.co.jp/HOTEL/16330/16330.html,"35.6943341,35.6943341"
1506,ホテルマイステイズ浜松町  /  アイコニア･ホスピタリティ(株),東京都港区浜松町1-18-14,35.6581906,139.7551855,"4,000円〜（消費税込4,400円〜）",https://www.mystays.com/hotel-mystays-hamamatsucho-tokyo/,普通,1台,6kW,30A,ポール型ケーブル付き,有料,有料,必要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=73984,https://travel.rakuten.co.jp/HOTEL/73984/73984.html,"35.6581906,35.6581906"
1507,亀の井ホテル 青梅  /  アイコニア･ホスピタリティ(株),東京都青梅市駒木町3-668-2,35.78411,139.2555339,"9,064円〜（消費税込9,970円〜）",https://kamenoi-hotels.com/ome/,普通,2台,6kW,30A,ポール型ケーブル付き,有料,無料,不要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=50573,https://travel.rakuten.co.jp/HOTEL/50573/50573.html,"35.78411,35.78411"
1508,自然休養村 山渓,東京都あきる野市戸倉250,35.7290459,139.2039948,,http://www.sankeihp.com/,普通,2台,6kW,30A,ポール型ケーブル付き,有料,有料,不要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",,,"35.7290459,35.7290459"
1509,ホテルリブマックス東京綾瀬駅前  /  (株)リブ･マックス,東京都足立区綾瀬3-16-1,35.7637822,139.8242992,"3,091円〜（消費税込3,400円〜）",https://www.hotel-livemax.com/tokyo/ayasest/,普通,2台,3kW,15A,コンセントのみ,有料,有料,不要,不可,Terra Charge,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが緑色に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=172477,https://travel.rakuten.co.jp/HOTEL/172477/172477.html,"35.7637822,35.7637822"
1510,久米川ウィングホテル  /  (株)野村商事,東京都東村山市栄町1-15-6,35.749209,139.4769131,"6,000円〜（消費税込6,600円〜）",https://www.winghotel.jp/,普通,2台,6kW,30A,ポール型ケーブル付き,有料,有料,不要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=6281,https://travel.rakuten.co.jp/HOTEL/6281/6281.html,"35.749209,35.749209"
1511,ホテルマイステイズ厚木 (第1P)  /  アイコニア･ホスピタリティ(株),神奈川県厚木市栄町1-1-8,35.4398552,139.3605431,"2,182円〜（消費税込2,400円〜）",https://www.mystays.com/hotel-mystays-atsugi-kanagawa/,普通,2台,6kW,30A,ポール型ケーブル付き,有料,有料,必要,可能,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=187912,https://travel.rakuten.co.jp/HOTEL/187912/187912.html,"35.4398552,35.4398552"
1512,nol hakone myojindai  /  東急リゾーツ＆ステイ(株),神奈川県足柄下郡箱根町宮城野1488,35.2611597,139.0474997,"13,273Й~Б`БiПЅФпР≈НЮ14,600Й~Б`Бj",https://www.nolhotels.com/hakone-myojindai/,普通,2台,6kW,30A,ポール型ケーブル付き,有料,無料,不要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=188264,https://travel.rakuten.co.jp/HOTEL/188264/188264.html,"35.2611597,35.2611597"
1513,ダイヤモンド箱根ソサエティ  /  (株)ダイヤモンドソサエティ,神奈川県足柄下郡箱根町元箱根159-146,35.240838,139.0031979,"7,273円〜（消費税込8,000円〜）",https://www.diamond-s.co.jp/hakones/,普通,2台,6kW,30A,ポール型ケーブル付き,有料,条件付無料,不要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=76832,https://travel.rakuten.co.jp/HOTEL/76832/76832.html,"35.240838,35.240838"
1514,懐石旅庵 阿しか里,神奈川県足柄下郡湯河原町宮上734,35.1460844,139.077648,"38,500円〜（消費税込42,350円〜）",https://www.ashikari.com/top.html,普通,2台,6kW,30A,ポール型ケーブル付き,有料,無料,不要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=67213,https://travel.rakuten.co.jp/HOTEL/67213/67213.html,"35.1460844,35.1460844"
1515,箱根強羅 白檀,神奈川県足柄下郡箱根町二ノ平1297-5,35.242934,139.0421924,"38,000円〜（消費税込41,800円〜）",https://www.byakudan.co.jp/top2.php,普通,2台,6kW,30A,ポール型ケーブル付き,有料,無料,不要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=153496,https://travel.rakuten.co.jp/HOTEL/153496/153496.html,"35.242934,35.242934"
1516,玄 箱根強羅,神奈川県足柄下郡箱根町強羅1300-238,35.2471886,139.0400471,"50,000円〜（消費税込55,000円〜）",https://www.gen-hakone.com/,普通,2台,6kW,30A,ポール型ケーブル付き,有料,無料,不要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=182450,https://travel.rakuten.co.jp/HOTEL/182450/182450.html,"35.2471886,35.2471886"
1517,ホテル南風荘,神奈川県足柄下郡箱根町湯本茶屋179,35.2252615,139.0912889,"8,000円〜（消費税込8,800円〜）",http://www.nanpuso.co.jp/,普通,2台,6kW,30A,ポール型ケーブル付き,有料,無料,不要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=30888,https://travel.rakuten.co.jp/HOTEL/30888/30888.html,"35.2252614999999,35.2252614999999"
1518,箱根湯本温泉 吉池旅館  /  (株)吉池旅館,神奈川県足柄下郡箱根町湯本597,35.230465,139.1000482,"11,200円〜（消費税込12,320円〜）",https://www.yoshiike.org/,普通,1台,6kW,30A,ポール型ケーブル付き,有料,無料,不要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=108157,https://travel.rakuten.co.jp/HOTEL/108157/108157.html,"35.230465,35.230465"
1519,中川温泉 魚山亭 やまぶき,神奈川県足柄上郡山北町中川897-90,35.4426696,139.0514047,"10,000円〜（消費税込11,000円〜）",https://gyosantei-yamabuki.com/,普通,1台,6kW,30A,ポール型ケーブル付き,有料,無料,不要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=5080,https://travel.rakuten.co.jp/HOTEL/5080/5080.html,"35.4426696,35.4426696"
1520,松泉閣 花月,新潟県南魚沼郡湯沢町大字湯沢318-5,36.9374957,138.8060218,,https://www.shousenkaku-kagetsu.com/,普通/テスラ,2台,6kW,30A,ポール型ケーブル付き,有料,無料,必要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",,,"36.9374957,36.9374957"
1521,ホテルグリーン安田,新潟県阿賀野市保田829-1,37.7772817,139.2300358,-,https://hotelgreenyasuda.com/,普通,4台,6kW,30A,ポール型ケーブル付き,有料,無料,不要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=72828,https://travel.rakuten.co.jp/HOTEL/72828/72828.html,"37.7772817,37.7772817"
1522,岩室観光施設いわむろや  /  新潟市,新潟県新潟市西蒲区岩室温泉96-1,37.7415046,138.8392582,,https://www.iwamuroya.com/,普通,2台,6kW,30A,ポール型ケーブル付き,有料,無料,不要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",,,"37.7415046,37.7415046"
1523,咲花温泉 ぬくもりの宿 翠玉の湯 佐取館  /  (株)佐取館,新潟県五泉市佐取3008,37.7362885,139.2946933,"10,000円〜（消費税込11,000円〜）",https://www.satorikan.com/,普通,1台,6kW,30A,ポール型ケーブル付き,有料,無料,不要,不可,日東工業,Terra Charge,"【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=31606,https://travel.rakuten.co.jp/HOTEL/31606/31606.html,"37.7362885,37.7362885"
